row_id,pheno0,pheno1,pheno3,pheno4,pheno5,pheno6,pheno8,pheno9,pheno11,pheno12,pheno13,pheno14,pheno15,pheno16,pheno17,pheno18,pheno19,pheno20,pheno21,pheno22,pheno23,pheno24,pheno25,pheno27,pheno28,pheno29,pheno30,pheno31,pheno32,pheno33,pheno34,pheno35,pheno36,pheno37,pheno38,pheno39,pheno43,pheno44,pheno45,pheno46,pheno48,pheno49,pheno50,pheno51,pheno52,pheno53,pheno54,pheno55,pheno57,pheno58,pheno59,pheno60,pheno61,pheno62,pheno63,pheno64,pheno65,pheno66,pheno67,pheno68,pheno69,pheno70,pheno71,pheno72,pheno73,pheno74,pheno75,pheno76,pheno77,pheno78,pheno79,pheno80,pheno81,pheno82,pheno83,pheno84,pheno85,pheno86,pheno87,pheno88,pheno90,pheno91,pheno92,pheno93,pheno94,pheno95,pheno96,pheno97,pheno98,pheno99
site-2_prs_pheno77,-0.01739,-0.17449,-0.03893,0.00586,0.01311,-0.04058,0.03806,0.01496,-0.12285,-0.12233,-0.0799,-0.13413,0.01398,-0.04504,0.11534,0.13162,-0.1342,-0.11632,0.11981,0.14125,-0.07677,-0.10806,-0.06803,-0.06497,0.0408,-0.26883,-0.20396,-0.07231,-0.35833,-0.01885,-0.07648,-0.01453,0.07449,0.00168,0.07025,0.1248,0.03172,-0.02482,-0.00027,0.03877,-0.08306,0.08081,0.137,0.09592,0.03521,-0.08072,-0.09999,-0.12815,-0.1177,-0.01757,-0.15011,-0.14413,-0.03933,-0.20595,-0.05221,-0.12032,-0.02146,-0.01677,-0.0899,0.05592,-0.06498,0.15049,0.1018,0.1219,0.39808,0.17557,0.04647,0.04479,0.73153,0.085,-0.01659,0.14326,-0.17271,-0.0504,0.09306,0.0819,0.10638,-0.00998,0.04651,0.01871,0.00779,0.00588,-0.13318,-0.12576,0.01217,-0.0688,-0.0039,-0.08384,-0.03645,-0.11673
site-2_prs_pheno78,0.23472,0.00284,0.01848,-0.07897,-0.00949,-0.06673,-0.06203,0.12604,-0.1213,-0.03742,-0.05621,-0.04158,-0.13695,-0.10286,-0.03239,-0.04347,0.33121,0.12047,0.1175,-0.04293,-0.14376,0.09089,0.00515,0.0716,-0.00363,0.15476,0.25506,0.02414,0.07582,0.07559,0.18599,-0.01538,0.1016,-0.0692,0.06947,0.09435,0.09719,0.09714,-0.06671,-0.16225,0.05088,-0.08923,0.08098,0.18071,0.00208,0.00832,0.20623,-0.13797,0.06489,0.01497,0.04765,0.20831,-0.12144,0.10406,0.16684,0.14909,0.00694,-0.01399,0.15737,0.0354,0.19279,-0.17049,0.09498,-0.05571,0.11266,-0.10328,0.13449,-0.03215,0.1027,0.83032,0.078,0.26265,0.05683,0.02365,-0.05375,0.00593,-0.00513,-0.12893,-0.06831,-0.14688,0.11197,0.06804,0.09166,0.00818,0.14222,0.00814,0.00805,-0.01271,0.01145,-0.044
site-2_prs_pheno79,-0.09283,-0.17545,0.0636,-0.26684,-0.02528,-0.02868,-0.17231,-0.06682,-0.18492,0.20441,0.06286,-0.1545,-0.0419,-0.19639,0.04981,0.02421,0.03553,-0.0505,-0.01604,0.11865,-0.03428,0.01234,0.01766,-0.33332,-0.16813,-0.17087,0.08287,-0.0044,0.02982,0.13154,-0.05129,-0.17545,0.01174,0.00197,0.11259,0.12681,0.17289,0.02098,0.00455,-0.00173,-0.15495,0.02523,-0.10791,0.08253,-0.14994,-0.02418,0.01234,0.06997,-0.13173,-0.25093,0.16604,-0.3384,-0.08957,-0.20982,0.0825,0.03162,-0.0754,0.131,-0.08879,-0.12493,-0.09767,-0.21425,0.01969,0.02341,0.11676,0.05413,-0.04494,-0.0026,-0.02449,0.1183,0.9511,0.30717,0.07623,-0.1491,-0.19144,0.09736,-0.00707,-0.06292,-0.13878,0.0284,0.08769,0.05918,0.11271,-0.10178,-0.01732,-0.08086,0.02404,-0.07611,0.07355,-0.08137
site-2_prs_pheno80,0.05907,0.117,0.08081,-0.09131,0.17883,0.18778,-0.00761,0.18664,-0.03312,-0.02429,-0.02349,-0.14557,0.07537,0.14696,-0.16455,-0.06283,-0.09784,0.02528,0.19476,-0.01488,-0.11619,-0.03275,-0.00142,0.0036,-0.00392,0.00944,0.15666,-0.04808,-0.06674,-0.14936,-0.09151,-0.03203,0.00397,-0.09135,0.19863,-0.06464,0.16403,-0.21077,-0.00198,-0.12417,-0.10725,-0.00378,-0.13275,0.14176,0.15751,-0.07727,-0.10542,-0.2008,0.13236,-0.11813,0.09396,0.09854,0.03993,-0.11856,-0.09756,0.19599,-0.08368,0.10584,-0.04583,0.21527,0.09619,0.00691,0.1093,0.01145,0.12954,0.06098,0.01455,0.09549,0.14085,-0.0062,0.06731,1.06969,0.15764,-0.3087,0.0372,0.02281,-0.06287,0.13783,-0.1139,-0.08012,0.26535,-0.13782,0.04073,-0.2326,0.00239,0.00694,-0.07442,-0.00904,-0.12753,0.19008
site-2_prs_pheno81,-0.01407,0.01317,0.10194,-0.03467,0.0013,0.02751,-0.01729,0.03725,-0.03471,-0.16709,-0.13464,-0.00365,-0.06311,0.03482,0.0347,-0.03887,-0.00813,0.29373,-0.04336,-0.07342,-0.02501,0.00618,-0.02444,0.06341,0.08785,0.26587,0.23983,-0.05491,0.06757,0.08416,-0.02269,0.0381,0.00701,-0.01697,0.07769,0.00373,0.01967,0.04487,0.05549,0.0349,0.23809,-0.05659,-0.04068,-0.12008,0.13716,0.10299,0.02819,-0.03833,0.03525,0.09943,0.03162,-0.02849,0.07969,0.13924,0.13887,0.04008,0.03825,-0.0048,0.05941,0.03669,-0.03053,-0.134,-0.26763,0.22439,0.05381,0.08446,-0.04929,0.04693,0.03246,0.03824,-0.18019,-0.009,1.02517,0.10295,0.07774,0.00109,-0.02642,0.02114,0.11457,0.16436,-0.13366,0.0447,0.32105,0.31277,0.18178,-0.0397,-0.08119,0.15131,-0.02701,0.10982
site-2_prs_pheno82,0.02828,0.00612,0.07468,0.10318,-0.09715,0.06114,0.04831,0.07068,0.11329,0.0681,-0.16301,0.0559,-0.01705,-0.04007,-0.07633,0.05342,0.24762,0.00873,-0.04446,0.18071,-0.06217,0.12087,-0.05858,0.06941,0.1108,0.17985,-0.1168,0.00846,0.07932,-0.01396,0.06288,-0.00275,0.08272,0.05506,-0.03881,-0.06982,0.15125,0.24789,-0.03762,0.04183,0.19571,0.24233,-0.05709,-0.00295,-0.26767,0.00933,-0.12476,0.19194,-0.06033,0.11076,0.19003,0.11624,0.06674,0.06892,-0.00729,0.05618,0.02476,-0.03661,-0.07047,-0.04612,0.09602,-0.02949,-0.07847,0.08867,-0.03607,-0.27997,0.09541,0.04953,0.05037,0.07977,-0.1377,-0.3889,0.08204,1.26241,0.15534,0.04983,-0.01725,0.06466,0.07587,-0.09877,0.11838,-0.00152,0.14273,0.14386,0.04843,0.05358,0.0784,0.03807,0.00327,0.07398
site-2_prs_pheno83,0.02861,0.00827,0.05722,0.01221,0.05531,0.02775,0.05956,0.10833,-0.02568,0.06593,0.10063,0.12271,0.15293,0.01159,0.01605,0.05576,0.12438,-0.23155,-0.14028,0.08151,-0.15491,-0.01692,0.02778,-0.07144,0.00207,-0.00064,0.09627,0.05318,0.13079,0.05141,0.18509,-0.05541,0.02825,0.0604,0.02456,0.13123,0.16713,0.04433,0.01148,-0.04814,0.05229,0.06908,0.01283,-0.0755,0.04386,0.05789,0.11192,-0.02097,0.1,-0.10503,0.18146,0.05012,0.15287,0.03245,0.05185,0.0257,-0.08169,-0.01884,0.05205,0.10855,0.1446,0.02644,0.00744,-0.02229,0.01745,0.00028,0.02176,0.01883,0.0481,0.03686,0.00271,0.2152,0.12227,0.14508,1.03303,0.11252,-0.07509,0.0502,0.13304,0.19136,-0.07851,-0.00359,-0.04969,-0.01587,0.10615,-0.02912,-0.04798,0.12485,0.03032,-0.00625
site-2_prs_pheno84,0.11861,0.06472,-0.09602,-8e-05,-0.03606,0.04398,0.01792,0.05062,-0.01381,-0.28082,0.19705,0.07616,0.10933,0.04829,-0.14495,0.01314,-0.07825,0.19733,0.00066,-0.231,-0.08993,-0.06239,0.07933,0.08789,-0.0003,-0.02851,0.18126,-0.0061,-0.03887,0.04698,0.15207,0.01106,0.07599,-0.02197,-0.02146,0.00874,0.2582,-0.02645,-0.00333,0.17796,0.02898,0.08563,-0.09403,-0.05136,0.10106,0.13921,0.344,-0.06995,0.27469,-0.06499,-0.15237,0.00528,0.16166,0.13765,-0.10236,-0.0666,0.00048,-0.07547,-0.11009,0.07969,0.09098,-0.03899,0.12835,0.01708,-0.10231,-0.12823,0.02672,-0.0839,0.06016,-0.05326,-0.08073,0.31959,0.06032,0.05019,0.29726,0.83861,-0.036,0.04431,0.14386,0.12779,0.05522,0.11111,0.03879,-0.07746,-0.13589,-0.00098,-0.19559,0.02092,0.06794,-0.20843
site-2_prs_pheno85,0.14986,-0.19517,-0.02766,-0.07979,0.05714,0.00228,0.07577,0.0323,0.0798,-0.09134,-0.04692,-0.08686,0.03416,0.06157,-0.04181,0.06452,-0.01152,-0.16194,0.04946,-0.039,0.15472,0.08098,0.02596,0.08665,0.09783,0.11139,0.09847,-0.07456,-0.0526,-0.04523,0.07186,-0.02177,0.10823,-0.0909,0.06332,-0.00261,0.0552,-0.06345,-0.02424,-0.07039,-0.01014,-0.01824,-0.16308,0.17621,0.09665,-0.09932,-0.07031,-0.05832,0.06311,0.1173,-0.10511,-0.17746,-0.04707,0.0254,-0.13644,-0.03076,-0.01134,-0.09858,-0.06855,0.15167,0.19206,0.09301,0.24856,0.07825,-0.04765,-0.01742,0.13685,-0.08654,0.11823,-0.0759,-0.0775,-0.14124,-0.10452,-0.19829,0.2117,0.12569,0.81099,-0.09259,0.09489,-0.06634,0.00017,0.30039,-0.01806,-0.07126,0.08328,0.11459,-0.04046,0.01444,-0.07429,0.04991
site-2_prs_pheno86,0.16936,0.10227,0.01701,0.36623,0.00484,-0.01741,-0.01316,-0.00563,0.03963,0.03368,-0.13398,0.06738,0.04013,0.02668,0.13249,-0.02242,-0.00345,0.07079,0.01386,0.19012,0.14444,0.08665,-0.01454,0.09764,0.01418,0.04543,-0.31996,-0.00319,-0.00983,-0.21612,0.00602,0.04785,-0.07385,0.09857,-0.01521,0.05359,0.08726,-0.03318,-0.19842,-0.01235,0.17426,0.18085,0.03586,-0.25801,0.10717,0.01558,-0.05947,-0.07425,-0.00096,0.01843,-0.06087,0.10923,0.13589,-0.05488,-0.02416,0.09379,0.01743,0.05015,0.04166,0.16779,0.08491,0.39673,0.0413,-0.08743,0.11177,0.16328,0.16273,0.08234,0.03093,-0.1372,-0.29282,0.16797,-0.09219,0.17269,0.25502,0.0074,-0.05519,0.85468,0.13497,0.09628,0.06397,-0.02284,-0.1444,0.07215,-0.0722,0.14383,-0.19008,-0.15335,-0.07118,0.01102
site-2_prs_pheno87,0.11138,-0.17913,0.09168,-0.04806,0.00269,-0.00455,0.01892,0.075,-0.08001,-0.22013,-0.12494,0.02875,0.13771,0.08823,-0.00516,0.02714,0.18517,-0.01976,-0.03143,0.1089,0.10893,0.0106,-0.03028,0.08484,0.12391,0.26758,0.02043,-0.18263,0.01027,0.00989,0.11865,0.02732,0.05825,-0.01705,-0.02625,0.01001,0.01956,-0.06227,-0.00814,-0.0758,0.07487,0.04693,-0.28809,0.097,-0.03676,-0.03648,-0.04271,-0.07816,0.17034,0.16241,-0.11445,0.33735,0.10326,0.22974,-0.12257,0.00124,0.05853,-0.18778,-0.00245,0.08808,0.18608,0.16431,0.00785,0.03342,-0.06873,-0.23355,0.18151,-0.07924,0.11021,0.03991,-0.23719,0.10937,-0.04479,0.2708,0.21028,0.19754,-0.02474,0.02746,0.77563,0.06977,-0.095,0.06042,-0.1303,0.00254,0.10067,-0.09932,0.01201,-0.049,-0.07552,0.00905
site-2_prs_pheno88,-0.15969,-0.11733,0.14673,0.13815,-0.03101,-0.06303,-0.01925,-0.06706,-0.10907,0.07394,0.11909,0.11871,-0.02065,0.02494,-0.0358,0.01285,0.0547,-0.02436,-0.09301,-0.10667,-0.10295,-0.17575,-0.00228,-0.0719,-0.05665,-0.03501,-0.27414,-0.05665,0.06792,0.08427,-0.16597,-0.041,0.06096,0.0389,-0.14478,0.27781,0.12071,0.0856,0.11135,0.13831,0.05748,0.06085,-0.06621,-0.16686,-0.13372,-0.03149,0.17757,-0.04114,0.1209,0.04679,-0.01356,0.11654,0.09403,-0.04806,0.00155,-0.15731,0.00291,0.09041,0.04553,-0.05607,0.09753,0.04971,-0.06079,0.07961,0.09975,-0.00316,0.07179,0.04373,-0.00634,-0.03852,-0.06003,-0.05246,-0.06673,0.13696,0.29573,0.33029,-0.04334,0.07531,-0.00705,0.9424,-0.49928,-0.14161,0.06136,0.47514,0.01656,-0.11372,0.08575,0.08164,-0.03249,-0.02949
site-2_prs_pheno89,-0.08277,-0.09603,0.12669,0.06062,-0.00947,0.12882,0.05341,0.10671,0.04254,-0.12909,0.15373,0.14449,0.06947,0.05693,-0.03642,0.02851,-0.19907,-0.04135,-0.11647,0.06284,-0.06454,-0.16879,0.06759,-0.074,0.02963,-0.01886,0.16949,-0.08896,0.08846,-0.01628,-0.04413,-0.04156,-0.06058,0.09293,-0.06811,0.05476,-0.07183,0.07628,0.09329,0.17173,0.05495,0.17215,-0.24549,-0.12428,-0.28901,0.0571,-0.02239,0.10021,-0.0218,0.01025,0.07429,0.11188,0.23833,0.11616,0.05123,-0.10429,-0.00677,-0.03299,-0.13577,-0.00913,0.13046,-0.02242,-0.02802,0.15212,-0.05306,-0.13775,-0.08246,-0.05096,-0.02117,-0.09809,-0.00892,-0.09095,0.14738,0.01575,0.15437,0.26048,-0.1258,-0.00656,0.05131,0.27902,-0.30277,-0.2255,0.09801,0.14649,0.00612,-0.23112,-0.0891,0.17111,0.0736,0.03283
site-2_prs_pheno90,-0.02072,-0.0175,-0.00312,-0.13178,-0.19723,0.08322,-0.07178,0.1438,-0.0528,0.03739,-0.0815,-0.26314,0.06665,-0.13281,-0.03445,-0.08525,-0.14531,0.06037,-0.05384,-0.15328,0.049,-0.12563,-0.05262,-0.11053,-0.18505,-0.12088,0.13672,0.08424,-0.00525,0.09384,0.07866,-0.10758,0.07512,-0.10408,0.06694,-0.01415,0.04775,-0.02034,0.0286,0.12325,-0.00526,0.01222,0.06118,-0.13187,-0.03688,0.09558,0.00582,0.12407,-0.00814,-0.11252,0.19884,-0.46718,-0.17378,0.07061,0.04193,0.051,0.03899,0.01865,-0.09399,-0.10212,0.13209,-0.17865,0.23497,0.0681,0.23645,-0.01571,-0.02419,0.00671,0.02449,0.05271,0.29816,0.13776,0.1468,-0.06148,-0.13907,0.03775,-0.04056,-0.1167,-0.16831,-0.06573,1.07991,0.18048,0.00599,-0.28889,-0.13938,0.06958,-0.18734,-0.04123,0.06002,-0.08094
site-2_prs_pheno91,0.20611,0.01683,0.07149,-0.16525,-0.03201,-0.01086,-0.01411,0.03214,-0.17925,-0.16158,-0.05235,-0.16268,0.02751,-0.11408,-0.04825,0.02189,0.00997,-0.24913,0.14435,-0.3118,-0.22497,0.23063,0.00063,-0.05405,0.04272,0.02044,0.09085,0.03107,0.00243,-0.03994,0.07831,0.08025,-0.00338,-0.15412,-0.02874,-0.07232,0.05675,0.14275,-0.08342,0.0216,0.03021,-0.14266,-0.01726,0.08445,0.13333,0.08408,0.00966,-0.13581,0.00819,-0.03209,0.24047,0.05965,-0.08136,0.09016,0.12738,0.04784,0.02301,-0.03772,0.11748,0.00212,-0.10501,-0.01479,-0.05961,-0.05494,-0.13929,-0.08165,-0.06718,-0.04579,0.01317,0.1333,0.07139,0.09733,-0.13469,0.07823,0.05331,0.03144,-0.00118,-0.045,-0.06639,-0.20562,0.2631,1.26146,0.06882,-0.05403,0.10283,0.02605,0.08051,0.06303,-0.18751,0.01051
site-2_prs_pheno92,-0.11273,0.05859,-0.07477,-0.10097,0.04499,-0.1578,-0.06713,-0.08448,0.08627,-0.07337,-0.06301,0.12011,-0.1253,0.02247,-0.06887,-0.09652,0.18862,0.1994,-0.0321,-0.11407,0.11243,0.00509,0.0871,0.17113,0.09269,0.23178,0.00674,0.02409,0.10949,0.0679,-0.08832,0.01067,-0.1457,0.00262,-0.11073,-0.03101,0.0441,0.04658,-0.0116,0.12615,0.20948,-0.04237,0.05605,-0.04089,0.06104,0.10326,0.06516,0.12244,-0.13071,0.05138,0.02004,-0.08826,0.04688,0.05823,0.14432,0.01346,-0.01,0.03027,-0.05132,-0.01529,0.13987,-0.15756,-0.09715,-0.01851,-0.30254,-0.04781,-0.02535,0.13227,-0.11335,0.00259,-0.04945,-0.07568,0.2831,0.2141,-0.21794,-0.05241,0.06147,0.06729,-0.13007,-0.06603,-0.26503,0.11228,1.07498,0.27173,0.18805,-0.06862,-0.03069,0.07854,0.10979,0.09155
site-2_prs_pheno93,-0.17109,0.32875,-0.00339,0.23113,0.06562,-0.11325,-0.16101,-0.05075,0.17583,0.06868,0.0394,0.25101,-0.08808,0.03432,-0.09303,-0.06049,0.16693,0.2062,-0.00727,0.01197,0.10031,0.06823,-0.19112,-0.01321,0.02353,0.19533,0.16415,-0.09276,0.12189,-0.04827,-0.09258,-0.04612,-0.14625,0.14193,-0.17267,0.03275,-0.24548,-0.00019,-0.08239,0.2196,0.07731,0.13625,0.04076,-0.18949,-0.08944,0.02472,-0.03323,0.04625,-0.18109,0.11051,0.00664,0.24005,0.02972,0.14956,-0.16304,-0.04588,0.01185,-0.08808,0.07936,-0.11519,0.08768,0.08714,-0.23427,0.12637,0.00095,0.04703,0.00412,0.16498,-0.12835,0.00809,-0.12403,-0.08456,0.215,0.09731,-0.0596,-0.08528,-0.15923,0.10459,0.03235,0.26571,-0.58809,-0.2348,0.11885,1.06105,-0.04938,0.05661,0.01397,-0.00802,0.0046,-0.07944
site-2_prs_pheno94,-0.07787,-0.1429,0.15143,-0.0612,0.0844,-0.21599,-0.05209,-0.09992,-0.16228,-0.01506,-0.02029,0.16875,-0.05118,-0.00624,0.00577,0.06702,0.11704,-0.1676,-0.06829,0.14283,-0.10899,0.13502,-0.09556,-0.22124,0.06699,0.02177,-0.17838,-0.10092,-0.00488,-0.01529,-0.05154,-0.01456,-0.00903,0.02944,0.03769,0.18827,0.03385,-0.00049,0.0828,-0.06993,0.07403,0.05238,0.26135,0.0106,-0.00018,-0.07488,-0.17534,-0.03039,-0.01928,0.05114,0.06932,0.23638,-0.07318,-0.12539,0.11766,-0.1197,0.07646,0.03784,-0.0403,-0.04001,-0.07597,0.06574,0.03355,0.19774,0.10167,-0.02723,-0.07662,-0.03594,0.02959,0.05645,0.08065,-0.21156,0.00496,0.20231,0.101,0.05411,0.02431,-0.10916,0.08119,0.13955,-0.24448,0.00157,0.17391,0.16858,1.15133,-0.00349,0.0183,0.03306,-0.00134,-0.03424
site-2_prs_pheno95,0.1918,0.0329,0.0243,0.13175,-0.03633,-0.00395,0.07332,-0.17807,0.02659,-0.00247,-0.10363,-0.04273,-0.05152,0.03853,0.00979,-0.19881,-0.07852,0.07033,-0.14245,0.07091,0.00201,-0.16803,-0.0256,-0.10703,-0.15757,-0.15763,-0.1579,0.02668,-0.08681,0.01947,-0.03138,0.0363,-0.05369,0.05104,0.23214,-0.16348,-0.1894,-0.16539,-0.08686,0.01395,-0.15487,-0.03757,0.11816,-0.11195,0.0746,-0.00043,-0.12133,-0.01159,-0.1959,-0.03623,0.0589,-0.40013,-0.29482,-0.14704,0.00418,0.06107,-0.09983,0.07998,0.21219,-0.0246,-0.0617,0.14159,-0.11855,-0.05406,0.24159,0.33604,0.00592,0.19843,0.04255,-0.19051,-0.02284,-0.15266,0.03966,-0.14662,-0.18195,-0.12344,0.00742,0.02693,-0.13463,-0.07338,0.044,0.16233,-0.09135,0.07385,-0.03573,0.86608,-0.10471,-0.00429,0.08157,0.06389
site-2_prs_pheno96,-0.04544,0.17161,-0.0321,0.1041,0.06115,-0.11599,0.0261,-0.01044,-0.03214,-0.07799,-0.08268,0.01788,-0.12388,-0.0082,-0.09914,-0.00999,0.08142,-0.21166,-0.03221,0.31587,-0.11544,-0.03257,-0.04392,-0.06255,0.11305,-0.10208,-0.37645,0.19726,0.02229,0.06693,-0.07759,0.08179,-0.0318,0.1081,0.07528,-0.17292,-0.07242,0.2722,0.0668,0.00157,0.03482,0.11905,-0.30852,-0.04209,-0.07625,0.01906,0.00959,0.00242,-0.07565,0.28308,0.15208,-0.06496,0.26237,0.05408,0.05612,-0.02903,-0.07623,0.03293,0.05102,-0.0701,0.04391,-0.13332,-0.03649,-0.09597,-0.00958,0.08486,0.02583,0.02673,-0.08703,-0.10757,-0.09336,-0.27612,0.01194,0.1779,-0.06714,-0.00488,0.01302,-0.15102,0.00826,0.05791,-0.21826,-0.19629,0.14685,0.35522,0.04318,-0.07861,0.85231,0.26383,0.09209,0.13962
site-2_prs_pheno97,0.0287,0.10638,0.11313,0.07253,0.18674,-0.0405,0.12238,0.05892,-0.0932,-0.09664,-0.13561,-0.03649,0.00635,-0.07753,-0.1731,-0.11012,0.10182,0.08954,0.05164,-0.02768,-0.05123,0.00315,0.11793,0.07268,-0.06865,0.04476,0.01547,0.12146,0.26812,-0.05113,0.09103,-0.04892,-0.0523,-0.02048,0.07347,-0.01165,0.09049,0.09155,-0.05588,0.0732,0.03205,-0.09949,-0.16428,-0.11739,0.16488,0.05174,0.10573,0.02373,0.0632,0.01593,0.12356,0.00286,0.10832,0.1478,0.20207,-0.02752,-0.04522,-0.02175,0.11511,0.06148,-0.00383,-0.48484,0.04172,-0.06491,-0.17264,0.0129,0.07076,0.1428,-0.03828,0.00414,-0.0808,0.01848,0.09417,0.10227,-0.06262,0.1599,-0.06229,0.00029,-0.16337,0.02504,-0.14316,0.14094,0.2429,0.28989,0.06361,-0.04295,0.12341,0.8111,0.24109,0.14392
site-2_prs_pheno98,-0.02815,-0.09647,-0.22468,-0.17501,-0.10459,-0.12849,-0.05173,0.02097,0.04459,-0.01396,0.11471,-0.01816,-0.02246,-0.10917,-0.04655,-0.12681,-0.03839,0.14877,0.03594,-0.05208,0.01272,0.00149,0.04362,0.12573,0.05978,0.04406,0.22421,-0.07894,0.17391,0.1931,0.06262,0.06957,-0.01286,0.03999,-0.04736,-0.00688,-0.15513,0.0995,0.05792,0.08035,-0.01126,-0.09542,0.20355,0.17838,0.044,0.17178,0.21582,-0.01813,0.08752,-0.15255,-0.21632,-0.252,-0.13053,0.2336,-0.19186,-0.00259,0.13116,0.02495,0.22803,-0.10487,-0.02193,-0.43699,0.06383,0.12519,-0.09008,-0.04132,-0.00244,-0.02428,-0.00455,0.21537,0.08352,-0.31706,-0.15603,-0.0514,-0.09047,0.10317,-0.04139,-0.28196,-0.0277,0.03881,-0.23985,0.00079,0.04432,0.09536,-0.05111,0.07224,0.047,0.14004,0.73014,-0.06739
site-2_prs_pheno99,0.13049,-0.10626,0.15082,-0.00197,0.01503,0.0362,-0.10801,-0.0983,0.24857,0.14715,-0.24243,0.09694,-0.10591,-0.00535,0.05381,-0.00011,0.12694,0.15938,0.11969,0.10108,0.07728,0.09949,0.04124,-0.01601,0.09061,-0.05412,0.14716,-0.02646,0.01443,0.06085,0.06631,-0.02297,0.05247,0.01313,0.06518,0.06009,-0.15,0.13894,0.0271,0.0084,0.10078,-0.07394,-0.39266,-0.15046,-0.05536,-0.05261,0.03528,0.02323,-0.14923,-0.02681,0.31936,-0.27784,-0.18341,0.09302,0.08627,0.10408,-0.14531,-0.02151,-0.02326,0.00881,0.11399,-0.2826,0.03696,0.00884,-0.10342,-0.1013,-0.09066,0.07965,0.03154,-0.05707,0.06781,-0.20859,0.35687,-0.01738,-0.09635,-0.06284,0.1081,-0.01479,-0.13342,-0.15799,0.04172,-0.0316,0.15014,0.12223,-0.00907,-0.00421,-0.03568,0.09484,-0.0722,1.02116
