row_id,pheno0,pheno2,pheno3,pheno4,pheno5,pheno6,pheno7,pheno8,pheno9,pheno10,pheno11,pheno12,pheno14,pheno15,pheno16,pheno17,pheno18,pheno19,pheno20,pheno21,pheno22,pheno23,pheno24,pheno25,pheno26,pheno28,pheno29,pheno31,pheno32,pheno33,pheno34,pheno35,pheno36,pheno38,pheno39,pheno40,pheno41,pheno42,pheno43,pheno44,pheno45,pheno46,pheno48,pheno49,pheno50,pheno51,pheno52,pheno53,pheno54,pheno55,pheno56,pheno57,pheno59,pheno60,pheno61,pheno62,pheno63,pheno64,pheno65,pheno66,pheno67,pheno68,pheno69,pheno71,pheno72,pheno73,pheno74,pheno75,pheno76,pheno77,pheno78,pheno79,pheno80,pheno81,pheno82,pheno83,pheno84,pheno85,pheno86,pheno87,pheno88,pheno89,pheno90,pheno91,pheno92,pheno93,pheno94,pheno95,pheno96,pheno97,pheno98,pheno99
site-1_prs_pheno77,0.05809,-0.15025,0.00492,0.07479,0.00382,-0.00417,-0.07572,0.10565,-0.00919,0.08071,0.0378,-0.12815,0.03367,0.03204,0.03986,0.01366,0.02259,-0.01186,-0.11558,0.16975,-0.21873,0.07293,-0.21385,0.07206,0.0244,-0.03065,-0.21518,-0.03984,-0.12872,-0.04796,0.05157,0.15077,-0.13018,0.00688,0.17098,0.2054,-0.21217,0.07102,-0.03378,0.13666,0.11356,0.06731,-0.09879,0.11719,0.07481,-0.00927,0.03619,-0.09554,-0.10056,-0.01221,0.04163,-0.12559,-0.07242,-0.06909,0.08397,-0.08946,0.1748,0.05976,-0.0479,0.04353,-0.02218,0.11952,0.01879,-0.06585,0.173,0.13336,0.21002,-0.01997,-0.00597,0.74877,-0.01696,-0.01555,0.03491,-0.05414,-0.19752,0.04063,-0.04659,-0.02601,0.05275,0.09637,-0.02481,0.14733,-0.14025,-0.09139,-0.05796,-0.04976,0.1284,0.04852,-0.06497,-0.17939,-0.04703,-0.14558
site-1_prs_pheno78,-0.133,-0.0093,0.16021,-0.10382,-0.14379,-0.13127,-0.1452,-0.06761,0.06523,-0.05129,-0.05097,-0.21402,-0.03417,-0.00573,-0.16192,-0.04078,-0.17673,0.28609,-0.03767,0.22089,0.01049,-0.13434,0.01219,0.09839,0.08041,0.00292,0.19082,-0.1646,0.10709,0.02157,0.0108,-0.0624,0.05439,0.06525,0.19874,-0.09564,0.09126,-0.11482,-0.14694,-0.05875,0.02941,0.07941,-0.11079,-0.0384,-0.07317,0.13769,0.11398,-0.16451,0.01909,0.1039,0.01658,0.09525,-0.06571,-0.0256,0.00589,-0.09925,0.02519,-0.01414,-0.0826,0.0298,0.17162,-0.00431,-0.0232,-0.04161,-0.22156,-0.02593,0.03125,-0.05607,-0.02804,-0.08833,1.0759,-0.01997,0.1337,-0.0778,-0.17618,0.1563,0.08865,-0.04218,-0.12308,0.02934,-0.01464,-0.15105,0.1506,0.13151,0.03875,0.10784,0.12049,-0.0537,-0.0351,0.14671,0.12337,0.05219
site-1_prs_pheno79,-0.06673,0.1646,0.10155,-0.21016,-0.13511,0.03812,-0.11142,-0.16941,-0.04889,0.04729,-0.0713,-0.02774,-0.04569,0.0465,-0.0248,-0.02818,-0.14479,-0.03586,-0.06041,0.06122,0.04946,-0.05448,-0.02921,-0.03825,0.04159,-0.00074,-0.05661,-0.08466,0.03123,-0.14128,-0.10488,0.03836,-0.02708,-0.03267,-0.01878,-0.03389,0.02071,-0.03248,-0.03722,-0.01582,0.04391,0.05874,-0.07364,-0.11349,-0.02434,-0.18118,-0.02364,-0.10757,-0.01415,-0.03441,-0.09791,-0.06869,0.03574,0.2254,-0.0542,-0.13382,0.1004,-0.09071,-0.01553,-0.02924,-0.03772,0.00855,-0.20099,-0.08047,0.07647,0.17393,0.01599,-0.02859,0.0207,-0.014,-0.09406,0.93555,-0.11289,-0.07515,0.13109,0.13311,-0.14959,-0.09911,-0.0747,-0.06177,0.01615,0.05583,0.15868,-0.15207,-0.06846,-0.12408,0.08179,0.03919,-0.05585,0.03463,0.04057,-0.07006
site-1_prs_pheno80,-0.03319,0.1332,0.11493,0.01449,0.05605,0.03593,-0.06837,0.12893,0.02908,0.00118,0.08352,-0.01637,0.02925,-0.05365,-0.07243,0.03397,-0.01615,-0.07187,-0.18189,-0.08529,0.06267,-0.06702,0.12219,0.07005,0.03121,0.02722,0.05922,0.0683,-0.0847,-0.04714,0.02445,-0.05253,-0.08838,0.17802,-0.13875,0.02499,-0.01152,-0.21599,0.16316,-0.15453,-0.02329,-0.12995,-0.14106,-0.01632,-0.10478,0.01552,-0.00449,-0.01742,-0.19294,0.01841,0.01167,-0.03731,0.08012,0.05354,-0.15592,-0.01753,-0.04742,0.13339,-0.05275,-0.01115,0.03273,0.01773,0.08549,0.04036,-0.12121,0.26997,0.03723,0.08103,-0.03836,-0.02247,0.04553,0.10724,1.44346,0.10467,-0.08975,0.0921,0.03809,0.02614,-0.00913,0.06732,-0.10455,0.01681,0.05309,0.01643,-0.12404,-0.22852,-0.1007,0.04212,-0.05327,-0.00359,-0.03389,0.13927
site-1_prs_pheno81,-0.03956,-0.09635,0.00674,0.04465,-0.12084,0.10334,-0.14949,-0.10446,-0.0292,0.15279,0.05329,0.12599,0.00651,-0.02359,-0.1157,0.06931,-0.03091,0.06319,-0.04483,-0.02181,0.0847,-0.06063,-0.02975,-0.04446,0.07959,0.08793,0.1769,-0.07946,0.16731,0.19165,0.07691,-0.08081,-0.05048,0.07583,-0.07913,-0.20978,0.08123,0.01444,-0.1991,0.0672,-0.01924,0.01678,0.04431,0.03928,0.12813,0.07725,0.10583,0.13811,0.06366,-0.05795,0.00554,-0.02339,0.0398,0.08029,0.20028,-0.11209,0.0127,-0.17081,-0.1091,0.06854,-0.09023,0.01282,-0.11542,-0.15873,-0.08617,-0.01672,-0.09491,0.02612,0.04378,0.027,0.12383,-0.08516,0.15106,1.19144,0.01264,0.20594,0.14198,-0.11082,0.02764,0.04421,0.18055,0.13829,-0.0939,-0.01593,0.07923,-0.11689,0.2899,-0.04748,0.0812,0.07979,-0.0192,0.06514
site-1_prs_pheno82,-0.04585,0.06417,0.0623,0.06072,-0.02615,0.08078,0.08817,-0.10917,0.01969,0.05452,0.07309,-0.07181,0.007,0.06679,-0.01196,-0.03914,0.07024,0.11602,-0.23707,0.09886,0.04705,-0.09065,0.01106,-0.09225,-0.04311,0.09093,0.11595,-0.0036,0.11623,-0.0638,0.06881,-0.09114,-0.03951,0.02123,-0.16424,0.07399,-0.05238,0.08521,0.06298,0.04754,-0.01506,0.08077,0.1009,0.11995,-0.0962,0.10198,-0.19542,0.00441,-0.00622,0.16769,0.01472,0.10665,0.18517,0.26894,0.09144,-0.16586,0.09416,-0.17777,-0.02084,-0.14401,0.01951,-0.02654,0.06187,-0.05356,0.0584,-0.01675,-0.10167,0.06996,-0.0847,0.03906,0.0042,-0.03622,-0.13167,-0.05275,1.10201,0.10175,0.09121,0.02799,-0.12035,-0.03285,-0.07447,-0.12936,-0.1251,0.07961,0.29171,0.09881,0.03527,-0.06625,-0.03616,-0.07095,-0.10474,-0.00796
site-1_prs_pheno83,-0.00214,-0.10294,0.19567,-0.00049,0.04645,0.05044,-0.01927,0.05145,0.04587,0.06193,-0.03239,0.13336,0.02116,-0.11073,-0.10319,0.00057,0.10027,0.21168,0.0282,0.12135,-0.01281,-0.23309,-0.09155,-0.02957,-0.16515,0.08449,0.02596,0.00376,-0.01341,0.04301,0.08739,0.10434,0.05816,-0.07573,0.07592,-0.10662,-0.04009,-0.06225,0.10858,0.02359,-0.01536,0.02091,-0.13312,0.26748,0.0997,0.02229,-0.05254,-0.16973,0.04113,-0.0938,0.07664,0.03718,0.23241,-0.05983,-0.04341,0.029,0.07676,-0.07754,-0.05228,-0.09804,-0.1165,0.05709,-0.03361,-0.08801,-0.01512,-0.04231,0.05639,-0.04821,0.02516,0.13915,0.1122,-0.02474,0.09108,0.11069,0.02974,1.15818,0.28766,0.00754,0.02033,-0.0543,0.09081,0.254,0.00855,-0.05312,-0.06622,-0.17747,0.10004,-0.00871,-0.05511,0.06561,0.0132,0.05319
site-1_prs_pheno84,-0.07653,-0.0573,-0.05822,0.09318,0.02697,-0.02023,0.03226,-0.01613,-0.04166,0.20833,-0.05923,-0.00194,-0.00501,-0.09787,0.06456,-0.0522,0.07267,0.0752,0.1501,0.04895,-0.11522,-0.08317,-0.02716,-0.05783,-0.10383,0.03308,0.03221,0.05937,-0.05764,0.11729,0.28511,0.14995,0.07746,-0.04345,0.13623,0.18424,-0.01224,-0.0958,0.22598,0.03559,0.18677,0.01745,0.00142,0.16336,-0.24238,0.08194,0.03612,0.05665,0.2477,0.02873,0.15314,0.11905,0.03163,-0.17859,-0.02087,0.10676,-0.09643,-0.18812,-0.00172,-0.07211,-0.08679,0.03278,0.00413,0.05177,-0.14691,-0.11596,-0.14732,-0.10679,-0.06711,0.0171,0.08484,-0.07903,-0.0836,-0.06197,-0.09661,0.2005,1.03625,0.03427,0.01961,0.22497,0.17168,0.11655,0.09501,0.11317,0.03211,0.08075,-0.05629,-0.11955,-0.00073,0.08619,0.02534,0.07452
site-1_prs_pheno85,-0.13218,-0.14587,-0.14774,0.12775,0.17488,0.02268,0.04686,0.05934,-0.05408,-0.04736,0.04695,0.08301,-0.0668,-0.0423,0.18293,0.20423,0.0415,0.10237,-0.09583,0.0745,-0.06179,0.10705,0.21721,0.00781,0.07667,0.1828,0.05639,-0.06842,-0.07462,-0.10528,0.22076,0.07043,0.03737,-0.01333,0.07761,0.06825,-0.16584,-0.04254,0.01154,-0.0013,0.09081,-0.01456,0.01786,0.08399,0.08741,0.24983,-0.02521,0.13628,-0.07607,-0.01976,-0.12035,-0.01269,-0.18653,-0.09266,-0.05833,-0.02097,0.0571,-0.00193,-0.03768,0.07239,-0.01841,0.04167,0.21383,-0.01415,-0.05373,-0.19831,-0.0468,-0.05182,-0.08896,0.11443,0.01086,-0.13465,0.17854,0.08391,-0.11243,-0.05513,0.15291,0.91929,0.05371,0.16959,-0.02926,-0.0304,-0.19796,0.0372,-0.01343,-0.00121,0.12329,-0.06198,0.04797,0.04879,0.05835,0.14563
site-1_prs_pheno86,-0.1326,-0.00963,-0.15778,-0.00337,0.08566,0.17803,0.20749,0.08524,0.00145,-0.16003,-0.01222,0.08165,-0.20096,-0.03184,-0.06389,0.03491,-0.00861,0.02026,-0.08564,-0.05606,-0.20305,0.12345,-0.02183,0.12118,-0.05309,0.06871,0.02021,0.07927,0.11203,-0.00816,-0.06154,-0.05112,0.05218,0.09764,0.12494,0.0552,-0.02736,0.14685,-0.08264,0.08841,0.09679,-0.06404,0.13675,0.13163,0.07576,-0.00586,0.07545,-0.05235,-0.01923,-0.1392,-0.11446,-0.04773,0.01078,0.07722,-0.00255,0.2271,0.08747,0.14884,0.03831,-0.06348,-0.06372,-0.04444,0.08321,0.14448,0.10732,0.10228,0.30946,0.12777,0.02035,0.05654,0.02283,-0.28476,0.02045,-0.06197,-0.03026,0.07301,0.05063,0.0681,0.80672,0.12386,0.04929,0.0866,0.04268,-0.111,0.00733,-0.03567,-0.13821,0.01513,-0.02038,-0.06647,-0.02332,0.08132
site-1_prs_pheno87,-0.02247,-0.17008,-0.11215,0.0453,0.14697,0.13946,-0.04701,0.09855,0.02278,0.12671,-0.00015,0.12308,-0.06293,-0.08534,0.0374,0.01344,0.02692,0.20549,0.01579,-0.30207,-0.12668,0.06288,-0.09244,0.05591,-0.0123,0.13037,0.08614,-0.05335,-0.06447,0.06826,0.02643,0.00723,-0.02246,-0.02819,0.07053,0.0443,-0.07977,-0.00329,0.06975,-0.0823,0.08175,-0.03475,-0.00658,0.09919,0.02512,-0.04773,0.0478,0.06629,0.01951,-0.01961,-0.07809,0.0719,-0.1532,-0.28546,0.13511,0.1365,0.0025,0.00694,0.05963,0.04743,0.00955,-0.08814,0.11774,0.2305,-0.05594,-0.10027,0.07277,0.0326,-0.03295,-0.06037,0.14565,-0.16485,0.17339,0.14915,-0.03563,0.03544,0.36294,0.07054,0.04335,0.74164,-0.00177,0.05374,0.01709,0.01146,0.02249,0.07491,0.11774,-0.10834,0.04316,-0.02281,-0.08316,-0.00084
site-1_prs_pheno88,-0.00714,-0.04081,0.1199,-0.17596,-0.18698,-0.07677,-0.05809,-0.10335,-0.01927,0.05757,0.04626,0.15711,0.05804,0.01715,-0.05352,-0.00106,-0.00659,0.04638,0.08151,-0.09868,-0.14883,0.03602,-0.20715,-0.03601,-0.03854,-0.00421,0.0586,-0.02559,-0.01021,0.09883,-0.094,0.05678,0.04621,-0.11938,0.28196,-0.23163,0.0208,0.14029,-0.05303,0.29926,-0.00738,0.0841,0.04728,0.18465,0.1654,-0.08501,-0.01369,-0.18489,0.16805,-0.12784,0.00978,-0.02554,0.04014,0.11886,0.15548,0.08745,0.03206,-0.17643,-0.08259,0.0552,-0.08464,0.14994,0.0506,0.05486,0.07684,-0.04643,-0.00095,0.06199,0.04886,-0.03954,0.02638,-0.06893,-0.3107,0.13725,-0.01342,0.14657,0.17052,-0.11164,0.08487,0.03343,0.99583,0.38359,-0.01386,-0.16214,-0.03353,0.1444,0.06995,-0.03886,0.02748,0.0616,-0.03317,-0.03429
site-1_prs_pheno89,0.04629,0.14948,0.02749,-0.02084,0.00677,0.03325,-0.05457,0.05246,0.07211,0.19858,-0.0097,0.1058,0.10234,0.01675,-0.04045,0.06302,0.12876,-0.072,-0.05819,-0.1282,-0.10501,-0.10484,-0.08585,-0.01219,0.05256,0.03345,0.04815,-0.04432,-0.12651,0.0817,-0.01285,0.19093,0.10676,0.04673,-0.04183,-0.21481,-0.02546,0.15032,-0.05337,0.1659,-0.00657,0.03454,-0.01282,0.24211,0.10727,0.02746,-0.01549,0.06744,0.06899,-0.16631,0.03163,-0.16831,0.16757,-0.1472,0.24055,0.01341,0.12844,0.00845,-0.13092,0.04844,-0.10082,0.10912,0.03252,0.03245,0.03755,-0.17364,-0.09598,0.0413,-0.04945,0.11277,-0.14339,0.00924,-0.17563,0.143,-0.12322,0.23124,0.24643,-0.10769,0.10501,-0.1111,0.33128,1.06426,0.18546,-0.21103,0.08659,-0.08005,-0.05525,-0.00417,0.02694,0.01244,-0.09207,-0.00863
site-1_prs_pheno90,-0.06795,0.1768,0.04752,0.01696,-0.05715,-0.05278,-0.05731,-0.06163,0.04652,0.10117,-0.01989,-0.03004,0.09598,0.02317,-0.07464,-0.10129,-0.16495,-0.10778,0.07897,0.04887,0.12646,0.02684,-0.01624,-0.05,0.03007,0.00101,0.0486,-0.09678,0.16191,0.03706,0.12141,0.02031,0.10995,0.02068,-0.18719,0.01637,0.0068,-0.05848,-0.03769,0.04974,0.10249,0.11781,-0.04039,0.00856,-0.0785,-0.1902,0.09183,-0.01791,-0.07226,-0.08812,0.02426,0.01849,0.02845,0.0259,0.194,0.13628,-0.08783,0.06103,0.09213,0.03741,0.05166,-0.02226,-0.02855,-0.05883,-0.037,0.17498,0.00395,-0.12481,0.00524,-0.10422,-0.04598,0.28524,-0.07294,-0.12797,-0.05553,-0.10594,-0.09683,-0.0865,0.06812,-0.01778,-0.05622,0.07957,1.41238,-0.0992,0.0541,-0.09314,-0.11563,0.04785,-0.14024,-0.04213,-0.03209,-0.06055
site-1_prs_pheno91,0.05646,-0.23355,-0.09959,-0.08429,-0.17161,-0.13994,-0.07994,0.05921,-0.0895,-0.25427,-0.03649,-0.14593,-0.06751,0.00243,-0.00253,-0.04861,-0.10104,0.0424,-0.09628,0.02928,-0.19002,-0.08489,0.1193,0.02277,-0.11334,-0.09023,0.00575,0.03932,-0.01485,-0.13251,0.04132,-0.01297,0.01807,-0.11014,0.12019,0.17871,0.03484,-0.06292,0.05528,-0.09193,0.0265,0.03451,-0.05484,-0.18728,-0.01664,0.01921,0.00275,-0.0699,0.14505,0.00534,-0.05629,-0.02347,-0.01597,-0.13695,-0.00138,0.08108,-0.06625,-0.09563,-0.01516,0.13192,-0.03887,0.01262,0.04133,-0.09887,-0.08092,0.00402,-0.09105,-0.03121,-0.14224,-0.0912,0.10853,-0.06346,-0.12609,0.1384,-0.11118,-0.00284,-0.00557,-0.05267,0.00388,0.02742,-0.02536,-0.23785,-0.01493,1.54748,-0.19779,-0.01949,-0.07236,-0.12241,-0.15782,0.26567,-0.02272,0.11131
site-1_prs_pheno92,-0.2758,0.23428,-0.04621,-0.04074,-0.12838,0.12905,-0.02114,-0.17548,-0.08589,-0.03552,0.09927,-0.04409,-0.13389,0.15386,0.02981,-0.01345,-0.11764,0.08601,-0.13098,0.12756,0.18642,0.14433,0.04175,-0.02581,0.0297,0.17295,0.13125,-0.12718,0.05243,0.04817,-0.06279,-0.13268,-0.00304,-0.01733,-0.06964,-0.27761,0.1532,0.02665,-0.16211,0.15791,0.00639,0.06842,0.23764,-0.15819,-0.16501,0.1716,-0.01212,0.1073,0.0092,0.04411,0.10862,-0.00142,0.03129,0.09533,-0.06976,-0.14318,0.10052,-0.06113,-0.09847,0.05659,0.04411,-0.06791,-0.00395,-0.02785,-0.20511,-0.23693,-0.06905,-0.0095,0.01285,-0.09541,0.05775,-0.0989,0.00355,0.0817,0.13112,-0.0422,0.03159,-0.03597,0.00341,-0.01091,0.0481,-0.10446,0.03254,0.02834,1.04193,0.11031,0.11982,-0.07182,0.05219,0.11925,0.10502,0.01493
site-1_prs_pheno93,-0.00858,0.29968,0.07224,-0.05405,-0.01142,-0.00473,0.14824,-0.11757,-0.06131,0.01479,-0.0712,0.00152,0.04211,-0.04121,0.0454,-0.05987,0.00876,0.09771,-0.10827,-0.09436,-0.20649,0.08389,-0.13966,0.02013,0.01185,-0.10453,0.2059,-0.03563,-0.02162,0.11373,-0.0397,-0.08514,-0.03344,-0.05259,0.02487,-0.07328,0.22157,0.13952,-0.11983,0.16805,-0.04594,0.11954,0.0582,0.07621,-0.19516,0.14198,-0.03868,-0.08678,0.04192,-0.02449,-0.03847,-0.00176,0.0525,0.22442,0.06165,-0.07364,-0.11088,-0.09967,-0.03152,-0.03787,0.079,0.04298,0.0656,0.11436,0.05102,-0.08533,-0.01557,-0.02138,0.02849,0.03339,0.00132,-0.16584,-0.20737,-0.04276,0.12022,-0.09686,0.06637,-0.04152,0.03838,-0.00232,0.17378,0.0561,0.05804,-0.01339,0.20499,1.00875,-0.00062,0.00385,0.05283,0.02594,0.10088,-0.11956
site-1_prs_pheno94,-0.24624,-0.18897,0.14057,-0.03347,-0.09587,0.04404,-0.07939,-0.15696,-0.06465,0.10759,-0.0657,0.08609,-0.03937,0.13531,0.0325,0.12467,0.04956,-0.01661,-0.27789,0.07106,-0.02717,0.02716,0.12966,-0.08047,0.07992,0.21242,-0.03657,0.18258,0.11341,0.01538,-0.07759,0.03491,-0.02382,0.04824,0.13947,-0.06389,0.12107,0.07602,-0.07682,-0.00429,0.07149,-0.0435,-0.03803,-0.05681,-0.02901,0.11857,-0.03436,0.1269,-0.08367,0.05517,0.02339,-0.10141,-0.03168,0.02486,0.18823,-0.06033,0.15725,-0.11064,-0.05394,0.06632,-0.06456,0.0487,0.08856,0.05562,0.05057,-0.05605,0.05913,0.03503,0.00995,0.23912,0.03439,0.21529,0.08753,0.22355,-0.02962,0.12577,-0.02296,-0.03172,-0.06011,-0.07549,0.03194,0.04543,-0.21458,0.08589,0.00828,-0.08536,1.0668,-0.00209,0.00337,0.02938,-0.1196,0.17604
site-1_prs_pheno95,0.1264,0.09665,0.15738,0.10799,0.1238,-0.22092,0.01516,-0.02561,-0.2783,-0.04964,0.03686,-0.11683,-0.00077,-0.13217,-0.05228,-0.11589,-0.07878,-0.1044,-0.0592,0.11034,-0.07607,-0.00341,-0.0757,0.01815,0.13535,-0.16964,-0.07177,0.10377,0.00993,0.11945,-0.18426,0.03817,-0.18164,0.20169,-0.07469,0.00946,0.04343,0.03155,-0.12217,-0.07767,-0.09048,-0.08874,-0.02812,-0.05871,0.19249,0.13949,0.02013,0.07698,-0.10575,-0.05275,0.05291,0.02048,0.09328,-0.04092,-0.00919,-0.14887,-0.19115,0.25508,0.09514,0.04768,0.11874,0.00708,0.09332,0.00618,0.17673,0.11853,0.09922,0.01303,0.04335,0.09641,-0.05653,-0.07414,0.15959,-0.23704,0.03053,-0.10831,-0.23882,0.00694,0.00173,-0.12175,-0.11541,-0.01107,-0.15251,-0.11085,-0.04821,0.04063,-0.07816,0.92139,0.00667,-0.04384,-0.05528,0.11555
site-1_prs_pheno96,-0.05053,-0.01131,-0.03676,-0.26292,-0.08111,0.03951,0.01775,-0.02825,-0.07521,-0.25892,-0.00071,0.13772,0.04104,-0.00139,0.05726,-0.02196,0.01173,0.0106,-0.00761,0.11018,0.22141,-0.07966,-0.06387,-0.04309,-0.01661,-0.05622,-0.01911,-0.0738,-0.0323,-0.01805,-0.15188,0.10677,-0.0288,0.11147,-0.02639,-0.19687,0.15707,0.02083,-0.11623,0.18169,-0.17531,-0.01266,-0.00185,0.15425,0.14105,0.07679,0.02671,0.01824,-0.07893,-0.02079,-0.06332,0.08615,0.03742,0.07126,0.05798,-0.05695,0.19389,-0.168,0.0568,0.05322,-0.04207,0.05602,0.09732,0.05425,0.09667,-0.32673,-0.1086,-0.04128,0.16643,0.01211,-0.07221,-0.12663,-0.26238,0.13866,0.14293,0.1062,-0.18301,-0.01249,-0.00157,-0.15867,0.09687,0.08238,-0.18782,-0.06816,-0.07375,0.17068,0.14391,0.0856,0.84574,0.07137,0.15048,0.03493
site-1_prs_pheno97,-0.03932,-0.18492,-0.07047,-0.08989,-0.19553,0.02956,-0.06993,0.10462,-0.23718,0.16683,-0.0442,-0.02333,-0.17372,-0.04935,0.06607,-0.03473,0.07366,0.04721,0.04504,0.07551,0.07633,-0.01896,-0.06802,-0.01057,0.02785,-0.05788,-0.00984,-0.01948,-0.04857,0.03251,-0.13214,-0.08161,0.03805,0.13639,0.20979,0.04758,0.03816,-0.24846,-0.03827,0.06781,-0.04453,-0.0408,-0.01381,-0.13605,-0.09369,0.24715,0.06753,0.08637,0.02359,-0.02716,-0.05195,0.02944,4e-05,-0.17548,0.15558,0.08681,0.05233,-0.08217,-0.05188,-0.02515,-0.036,0.02897,-0.02502,-0.1168,-0.12823,-0.14072,-0.08862,0.0325,0.01829,-0.21928,0.05133,-0.129,0.0133,0.06984,-0.11863,0.06004,0.1549,-0.09495,0.08982,-0.12716,0.13232,0.10084,-0.14937,0.29302,0.04919,-0.06238,-0.04853,-0.0369,0.0105,0.94233,0.11222,0.11596
site-1_prs_pheno98,-0.1078,-0.17112,-0.05403,-0.04225,-0.20887,0.09451,-0.02692,-0.00507,0.03118,0.09398,-0.16428,0.03681,-0.03588,-0.0584,0.01827,0.00767,-0.09363,-0.0037,0.03409,0.05027,0.06676,-0.07444,-0.03172,0.01914,-0.02853,0.06392,0.02772,-0.02993,-0.03119,0.03201,0.07565,0.02618,0.08348,0.00303,-0.02596,-0.04047,0.16032,-0.1566,-0.04668,0.13454,0.03258,0.03896,-0.00163,0.03539,-0.11605,0.25608,0.07149,-0.00574,0.03569,0.09407,0.15534,0.15843,-0.2224,-0.16721,0.12427,0.07994,-0.08469,-0.0172,-0.00352,-0.02183,0.16364,-0.06501,-0.0174,0.04301,0.01049,-0.08461,0.07964,-0.17809,0.17868,-0.08598,0.20195,-0.02528,-0.00382,0.05486,-0.15338,-0.04908,0.08641,-0.00362,-0.06801,-0.10372,0.05051,-0.03366,-0.06298,-0.07149,-0.02899,0.14268,0.06854,-0.12442,0.04686,0.04458,0.89433,-0.13501
site-1_prs_pheno99,0.04931,0.06054,0.12366,0.20445,0.10399,-0.02162,-0.0401,-0.06289,-0.17458,-0.27622,-0.04141,0.09432,0.14138,0.08761,-0.01156,-0.05087,-0.05382,-0.06165,-0.30941,0.13129,0.02085,0.04672,0.0293,0.11814,0.11746,-0.02124,0.07738,0.0182,-0.01106,0.09982,-0.09942,-0.07994,-0.02662,0.17259,-0.11169,-0.09698,0.18428,-0.07689,-0.25905,-0.20713,-0.09386,-0.03521,0.13832,-0.14519,-0.13625,0.1258,0.03695,0.1756,0.10333,0.02908,-0.11251,-0.07366,0.06885,0.09479,0.09068,-0.03766,0.06444,0.0293,-0.11216,0.04819,-0.029,-0.01788,0.22653,-0.10655,-0.0013,0.09936,0.00749,0.08494,0.01262,-0.03014,-0.00308,0.13501,0.06688,-0.05784,0.00389,-0.01651,0.02404,-0.02296,-0.06438,-0.22139,-0.15559,0.10484,-0.12226,-0.00159,-0.02484,-0.00856,0.03876,-0.02641,-0.02824,0.12304,-0.00241,0.88722
